NIK,Kepala_Keluarga,Alamat_Email,Usia,Tingkat_Pendidikan,Pekerjaan,Jumlah_Tanggungan,Lokasi,Pengalaman_Kerja,Status_Pernikahan,Status_Pekerjaan,Jumlah_Anggota_Rumah_Tangga,Status_Kepemilikan_Rumah,Jenis_Perkonomian,Jenis_Kelamin,Transportasi_Utama,Pendapatan
3566390299103256,Lestari Widi Ekasari,lestari.widi.@yahoo.com,19.0,Magister,,2.0,Urban,37.0,Bercerai,Part-time,4.0,Milik Sendiri,Rumah Tinggal,Perempuan,Mobil,71036.0
7681304625394600,Yani Irfan Nugroho,yani.irfan-@hotmail.com,38.0,SMA,Lainnya,0.0,Urban,2.0,Lajang,Part-time,1.0,Sewa,Rumah Susun,Laki-Laki,Transportasi Umum,392131.0
1225448030272298,Garin Manaf Safitri,garin.manaf@yahoo.com,64.0,,Pendidikan,0.0,Urban,29.0,Menikah,Full-time,4.0,Milik Sendiri,Apartemen,Laki-Laki,Bersepeda,74922.0
9794181677748603,Imam Ria Hidayat,imam.ria@outlook.com,37.0,Sarjana,Lainnya,1.0,Rural,5.0,Menikah,Full-time,4.0,Milik Sendiri,Apartemen,Laki-Laki,Mobil,74132.0
9015327770723271,Zani Jihan Gandi,zani.jihan19.@icloud.com,18.0,Sarjana,Lainnya,0.0,Urban,37.0,Lajang,Self-employed,6.0,Milik Sendiri,Rumah Tinggal,Perempuan,Transportasi Umum,67796.0
1593886614442105,Aira Lita Zulkarnaen,aira.lita-@hotmail.com,63.0,Sarjana,Kesehatan,5.0,Urban,25.0,Menikah,Full-time,6.0,Milik Sendiri,Apartemen,Perempuan,Mobil,75370.0
6083778673106435,Qiana Bela Basuki,qiana.bela13@icloud.com,40.0,Sarjana,Teknologi,0.0,Urban,50.0,Lajang,Full-time,3.0,Milik Sendiri,Apartemen,Laki-Laki,Transportasi Umum,66192.0
9248606750480910,Vina Yoga Cahyo,vina.yoga48.@gmail.com,62.0,Magister,Teknologi,4.0,Urban,32.0,Bercerai,Self-employed,7.0,Milik Sendiri,Apartemen,Laki-Laki,Jalan Kaki,74830.0
3804846733338491,Budi Zita Mulyadi,budi.zita88-@outlook.com,70.0,Doktor,Teknologi,1.0,Urban,50.0,Menikah,Part-time,7.0,Sewa,Rumah Tinggal,Laki-Laki,Transportasi Umum,71848.0
4384878975216866,Zani Raharja Darmawan,zani.raharja_@outlook.com,57.0,Sarjana,Kesehatan,2.0,Suburban,8.0,Menikah,Part-time,3.0,Milik Sendiri,Rumah Tinggal,Perempuan,Mobil,721103.0
2878841299562243,Zani Krisna Gunawan,zani.krisna53@gmail.com,70.0,SMA,Kesehatan,1.0,Rural,4.0,Menikah,Self-employed,6.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Bersepeda,399394.0
7263972517654896,Eko Ajeng Cahyana,eko.ajeng10@icloud.com,50.0,SMA,Lainnya,4.0,Rural,14.0,Menikah,Self-employed,2.0,Milik Sendiri,Rumah Susun,Laki-Laki,Transportasi Umum,631450.0
1174379321263842,Yani Ningsih Nugroho,yani.ningsih92@icloud.com,54.0,Magister,Pendidikan,1.0,Urban,3.0,Menikah,Full-time,6.0,Milik Sendiri,Rumah Tinggal,Perempuan,Transportasi Umum,74678.0
5549221519281048,Garin Krisna Hidayat,garin.krisna@gmail.com,19.0,SMA,Lainnya,3.0,Suburban,25.0,Lajang,Self-employed,1.0,Milik Sendiri,Apartemen,Laki-Laki,Bersepeda,4080614.0
8356650021012835,Hana Tirta Rahayu,hana.tirta_@outlook.com,21.0,Sarjana,Keuangan,4.0,Suburban,0.0,Bercerai,Full-time,6.0,Sewa,Rumah Tinggal,Perempuan,Transportasi Umum,68188.0
6295272064279838,Dila Gendis Ibrahim,dila.gendis98-@yahoo.com,43.0,Sarjana,Pendidikan,5.0,Suburban,4.0,Menikah,Part-time,3.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Bersepeda,71388.0
2978937192888467,Siska Aditya Fajar,siska.aditya67@gmail.com,36.0,Sarjana,,0.0,Urban,23.0,Lajang,Full-time,6.0,Sewa,Apartemen,Laki-Laki,Transportasi Umum,381219.0
2412884338366355,Andi Naura Nafian,andi.naura76@outlook.com,69.0,Sarjana,Lainnya,1.0,Suburban,16.0,Lajang,Full-time,5.0,Milik Sendiri,Apartemen,Perempuan,Jalan Kaki,3404066.0
7501749233414428,Bima Ajeng Yuliani,bima.ajeng81@gmail.com,43.0,Magister,Kesehatan,3.0,Urban,,Lajang,Self-employed,2.0,Milik Sendiri,Rumah Tinggal,Perempuan,Transportasi Umum,71676.0
9147050496111681,Puti Krisna Nugroho,puti.krisna_@hotmail.com,,Sarjana,Pendidikan,5.0,Urban,42.0,Menikah,Full-time,2.0,Sewa,Rumah Tinggal,Perempuan,Mobil,235321.0
8032193887196695,Jaka Hendra Hidayat,jaka.hendra45@icloud.com,56.0,Magister,Kesehatan,5.0,Urban,21.0,Menikah,Full-time,2.0,Sewa,Apartemen,Perempuan,Bersepeda,83021.0
8471615505445125,Faiz Kencana Hidayat,faiz.kencana41@gmail.com,64.0,Magister,Keuangan,2.0,Suburban,44.0,Lajang,Full-time,,Sewa,Rumah Tinggal,Perempuan,Transportasi Umum,71266.0
2342891741224881,Dila Ery Tunggul,dila.ery89-@hotmail.com,43.0,Magister,Kesehatan,1.0,Rural,48.0,Menikah,Full-time,2.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Jalan Kaki,68630.0
7888963043603766,Fadli Raharja Santoso,fadli.raharja52-@gmail.com,28.0,Sarjana,Kesehatan,0.0,Urban,19.0,Menikah,Part-time,5.0,Milik Sendiri,Rumah Tinggal,Perempuan,Transportasi Umum,73572.0
2487372427747716,Lestari Ajeng Wijaya,lestari.ajeng97@yahoo.com,46.0,SMA,Pendidikan,4.0,Urban,47.0,Bercerai,Full-time,1.0,Milik Sendiri,Apartemen,Perempuan,Bersepeda,67702.0
4066347532714497,Galang Abdurrahman Eka Rachma,galang.abdurrahman36@gmail.com,41.0,Sarjana,Kesehatan,0.0,Urban,12.0,Lajang,Self-employed,1.0,Milik Sendiri,Rumah Susun,Laki-Laki,Transportasi Umum,43291.0
6145225360101833,Imam Damar Pangestu,imam.damar28@icloud.com,42.0,SMA,Kesehatan,5.0,Suburban,50.0,Menikah,Full-time,4.0,Milik Sendiri,Apartemen,Perempuan,,68716.0
5626394655145539,Nur Dwi Jatmiko,nur.dwi@icloud.com,47.0,Sarjana,Kesehatan,1.0,Urban,37.0,Lajang,Part-time,3.0,Sewa,Rumah Susun,Perempuan,Mobil,9584866.0
5054588233664138,Ratna Lita Yuliani,ratna.lita@icloud.com,37.0,Magister,Kesehatan,0.0,Urban,11.0,Lajang,Full-time,2.0,Sewa,Apartemen,Laki-Laki,Transportasi Umum,189721.0
8084114890890197,Aira Indah Qodrat,aira.indah.@yahoo.com,,Doktor,Pendidikan,4.0,Urban,14.0,Menikah,Part-time,5.0,Milik Sendiri,Rumah Susun,Laki-Laki,Mobil,72862.0
2248837244249546,Puti Naura Laksana,puti.naura41@gmail.com,37.0,Sarjana,Pendidikan,1.0,Urban,13.0,Menikah,Full-time,,Milik Sendiri,Rumah Susun,Laki-Laki,,
9085189155087801,Nanda Xena Mulyadi,nanda.xena56.@yahoo.com,49.0,Sarjana,Lainnya,0.0,Suburban,49.0,Lajang,Self-employed,,Milik Sendiri,Rumah Susun,Perempuan,Mobil,53431.0
7967848495068087,Yudha Zita Anwar,yudha.zita@yahoo.com,29.0,Magister,,5.0,Urban,39.0,Lajang,Part-time,1.0,Sewa,Apartemen,Laki-Laki,Transportasi Umum,1109069.0
7925445644753850,Uli Abdurrahman Eka Putra,uli.abdurrahman48@yahoo.com,44.0,,Pendidikan,4.0,Suburban,44.0,Menikah,Full-time,4.0,Milik Sendiri,Apartemen,Perempuan,Transportasi Umum,70518.0
6327261561114545,Imam Irfan Anwar,imam.irfan96@icloud.com,57.0,Sarjana,Lainnya,0.0,Urban,2.0,Lajang,Full-time,4.0,Milik Sendiri,Apartemen,Perempuan,Transportasi Umum,198800.0
6785292717652531,Qiana Ajeng Dimas,qiana.ajeng@outlook.com,21.0,SMA,Teknologi,3.0,Urban,,Menikah,Full-time,7.0,,Apartemen,Perempuan,Jalan Kaki,71618.0
6011008088277615,Galang Utami Tunggul,galang.utami@outlook.com,59.0,SMA,Kesehatan,1.0,,,Menikah,Part-time,2.0,Sewa,Rumah Susun,Perempuan,Bersepeda,7096066.0
5128256629582200,Tara Feri Ekasari,tara.feri@hotmail.com,46.0,Magister,Kesehatan,3.0,Urban,34.0,Menikah,Full-time,4.0,Milik Sendiri,Apartemen,Perempuan,Jalan Kaki,65198.0
8482168406713108,Uli Hadi Eka Rachma,uli.hadi.@gmail.com,70.0,Sarjana,Kesehatan,0.0,Urban,15.0,Menikah,Self-employed,7.0,Milik Sendiri,Apartemen,Laki-Laki,Mobil,74306.0
4129330478385356,Wulan Ulan Mawardi,wulan.ulan44@yahoo.com,23.0,Sarjana,Kesehatan,1.0,Urban,1.0,Menikah,Full-time,6.0,Sewa,Apartemen,Laki-Laki,Jalan Kaki,398620.0
6917089791996258,Galang Yoga Wijaya,galang.yoga@outlook.com,40.0,Doktor,Kesehatan,4.0,,35.0,Menikah,Full-time,,Milik Sendiri,Rumah Susun,Laki-Laki,Mobil,73536.0
3818027153283414,Rima Mahmud Cahyo,rima.mahmud57@icloud.com,19.0,SMA,Keuangan,4.0,Urban,,Menikah,Self-employed,1.0,Sewa,Apartemen,Laki-Laki,Bersepeda,4432778.0
6020020578445084,Budi Hadi Alfi,budi.hadi@icloud.com,45.0,Magister,Kesehatan,2.0,Suburban,2.0,Menikah,Self-employed,7.0,Milik Sendiri,Rumah Tinggal,Perempuan,Bersepeda,68004.0
5190992938950996,Eko Citra Eka Putra,eko.citra35@hotmail.com,38.0,Magister,Kesehatan,2.0,Suburban,20.0,Menikah,Full-time,2.0,Sewa,Apartemen,Perempuan,Mobil,262215.0
3375624017534071,Tara Joko Pangestu,tara.joko69@outlook.com,58.0,SMA,Kesehatan,0.0,Urban,5.0,Bercerai,Self-employed,7.0,Milik Sendiri,Apartemen,Laki-Laki,Bersepeda,73072.0
6238555678779182,Lestari Zita Rahayu,lestari.zita30@outlook.com,34.0,Magister,Keuangan,2.0,Urban,5.0,Menikah,Part-time,2.0,,Rumah Susun,Laki-Laki,Bersepeda,
1810170429463034,Rima Dwi Firmansyah,rima.dwi91_@yahoo.com,49.0,Magister,Teknologi,4.0,,28.0,Menikah,Full-time,3.0,Milik Sendiri,Apartemen,Perempuan,Mobil,70710.0
5946417032945750,Dila Kencana Ekasari,dila.kencana90@yahoo.com,64.0,Magister,Teknologi,3.0,Urban,42.0,Bercerai,Self-employed,4.0,Sewa,Rumah Tinggal,Laki-Laki,Transportasi Umum,74968.0
9017263439467638,Andi Yoga Zulkarnaen,andi.yoga@icloud.com,35.0,Magister,Pendidikan,3.0,Urban,14.0,Menikah,Part-time,7.0,Sewa,Rumah Tinggal,Perempuan,Mobil,74836.0
4597817753660119,Puti Zita Fajar,puti.zita_@outlook.com,41.0,Sarjana,Kesehatan,4.0,Urban,20.0,Menikah,Full-time,2.0,Milik Sendiri,Apartemen,Perempuan,Transportasi Umum,66034.0
5563725234820483,Imam Fitria Yusman,imam.fitria-@icloud.com,34.0,Sarjana,Teknologi,5.0,Urban,31.0,Menikah,Part-time,5.0,Milik Sendiri,Rumah Tinggal,Perempuan,Bersepeda,66270.0
3608042457845697,Xandra Yulia Darmawan,xandra.yulia76@icloud.com,41.0,Sarjana,Teknologi,4.0,Urban,19.0,Menikah,Part-time,4.0,Milik Sendiri,Apartemen,Perempuan,Bersepeda,73156.0
2743616461305084,Hanif Manaf Yusman,hanif.manaf74@hotmail.com,30.0,SMA,Pendidikan,0.0,Rural,37.0,Menikah,Part-time,5.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Mobil,620525.0753217501
6313257347552637,Xandra Abdurrahman Harto,xandra.abdurrahman25@hotmail.com,47.0,Sarjana,Kesehatan,0.0,Urban,49.0,Lajang,Full-time,5.0,Milik Sendiri,Apartemen,Laki-Laki,Transportasi Umum,68944.79858651814
5784990199127067,Joni Joko Basuki,joni.joko32@yahoo.com,45.0,SMA,Keuangan,3.0,Urban,19.0,Lajang,Full-time,3.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Bersepeda,74462.0
4061598446021764,Aira Balqis Pangestu,aira.balqis@hotmail.com,45.0,Magister,Kesehatan,0.0,Urban,2.0,Menikah,Self-employed,1.0,Milik Sendiri,Apartemen,Perempuan,Jalan Kaki,68388.0
4167570386194310,Kiki Ria Kurniawan,kiki.ria@gmail.com,68.0,Sarjana,Lainnya,1.0,Urban,35.0,Lajang,Self-employed,3.0,Milik Sendiri,Rumah Susun,Laki-Laki,Transportasi Umum,168378.0
7351223674295924,Nur Vicky Utomo,nur.vicky.@hotmail.com,67.0,Sarjana,Pendidikan,2.0,Suburban,10.0,Lajang,Part-time,2.0,Sewa,Apartemen,Perempuan,Mobil,1174544.0
1866445989788988,Fadli Zita Eka Rachma,fadli.zita@yahoo.com,26.0,Sarjana,Keuangan,2.0,Suburban,10.0,Lajang,Full-time,7.0,Milik Sendiri,Rumah Susun,Laki-Laki,Bersepeda,68914.0
1318670311489757,Dewi Fitria Yusman,dewi.fitria.@gmail.com,58.0,Magister,Teknologi,1.0,Urban,,Lajang,Full-time,3.0,Sewa,Rumah Susun,Perempuan,Transportasi Umum,72488.0
9394771564791049,Dila Langgeng Basuki,dila.langgeng@icloud.com,26.0,Sarjana,Kesehatan,5.0,Urban,30.0,Lajang,Self-employed,6.0,Milik Sendiri,Apartemen,Perempuan,Transportasi Umum,71888.0
1570829968750936,Yudha Citra Darmawan,yudha.citra23-@gmail.com,31.0,SMA,Teknologi,0.0,,12.0,Menikah,Full-time,2.0,Milik Sendiri,Rumah Tinggal,Perempuan,Mobil,5127835.0
3598922765609678,Nanda Ery Eka Rachma,nanda.ery62@icloud.com,25.0,SMA,Teknologi,4.0,Suburban,49.0,Lajang,Self-employed,2.0,Sewa,Apartemen,Laki-Laki,,5606461.0
7785766421860683,Sari Jihan Yusman,sari.jihan98@hotmail.com,32.0,SMA,Kesehatan,0.0,Urban,15.0,Menikah,Full-time,3.0,Milik Sendiri,Rumah Tinggal,Perempuan,Transportasi Umum,69332.0
8679019742484873,Qiana Ajeng Eka Rachma,qiana.ajeng98_@outlook.com,24.0,SMA,Teknologi,4.0,Urban,49.0,Lajang,Self-employed,5.0,Milik Sendiri,Apartemen,Perempuan,Bersepeda,71422.0
6424864628045376,Indra Candra Ekasari,indra.candra@icloud.com,40.0,Magister,Kesehatan,2.0,Rural,36.0,Menikah,Full-time,6.0,Milik Sendiri,Apartemen,Laki-Laki,Transportasi Umum,65470.0
2412607070988490,Galang Fitria Tjahjono,galang.fitria@icloud.com,65.0,Sarjana,Kesehatan,5.0,Suburban,19.0,Lajang,Self-employed,5.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Transportasi Umum,72834.0
6520059007376363,Dewi Sulis Laksana,dewi.sulis@gmail.com,25.0,,Kesehatan,2.0,Rural,38.0,Menikah,Full-time,1.0,Milik Sendiri,Rumah Tinggal,Perempuan,Mobil,71892.0
1374998671093101,Ika Pandu Nafian,ika.pandu-@icloud.com,68.0,Sarjana,Pendidikan,1.0,Urban,50.0,Menikah,Part-time,1.0,Sewa,Rumah Tinggal,Laki-Laki,Mobil,463776.0
6071223388297927,Nur Pandu Zara,nur.pandu28.@yahoo.com,34.0,Sarjana,Lainnya,5.0,Suburban,24.0,Lajang,Full-time,3.0,Sewa,Apartemen,Perempuan,Bersepeda,71946.0
9250290288236858,Zani Ningsih Utomo,zani.ningsih@yahoo.com,50.0,Sarjana,Lainnya,3.0,Urban,22.0,Menikah,Self-employed,1.0,Milik Sendiri,Apartemen,Laki-Laki,Transportasi Umum,69660.0
4788811092109914,Ratna Ningsih Purnama,ratna.ningsih.@yahoo.com,29.0,Magister,Lainnya,5.0,Suburban,,Menikah,Part-time,6.0,,Rumah Tinggal,Laki-Laki,Bersepeda,69838.0
7275258664727971,Qiana Joko Pangestu,qiana.joko@outlook.com,61.0,Sarjana,Kesehatan,2.0,Suburban,30.0,Menikah,Full-time,1.0,Milik Sendiri,Apartemen,Perempuan,,
9361926369518946,Imam Eka Zulkarnaen,imam.eka@hotmail.com,44.0,SMA,Pendidikan,1.0,Urban,50.0,Lajang,Full-time,1.0,Milik Sendiri,Rumah Tinggal,Perempuan,Bersepeda,69864.0
5496901272124845,Siska Candra Mawardi,siska.candra@yahoo.com,37.0,,Kesehatan,3.0,,30.0,Menikah,Self-employed,6.0,Sewa,Apartemen,Perempuan,Mobil,999460.0
5924409336817739,Sari Ery Zara,sari.ery89@outlook.com,48.0,Sarjana,Teknologi,1.0,Urban,44.0,Lajang,Full-time,1.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Mobil,135771.0
7848880808278860,Imam Gusti Darmawan,imam.gusti@outlook.com,26.0,Sarjana,Teknologi,2.0,Urban,10.0,Menikah,Self-employed,2.0,Milik Sendiri,Apartemen,Laki-Laki,Mobil,67266.0
4228012846331220,Andi Abdurrahman Widodo,andi.abdurrahman@icloud.com,51.0,Magister,Lainnya,3.0,Suburban,23.0,Menikah,Part-time,4.0,Milik Sendiri,Apartemen,Perempuan,Transportasi Umum,510452.0
3850779839051523,Jaka Bagas Dimas,jaka.bagas@yahoo.com,,Magister,Lainnya,3.0,,16.0,Menikah,Self-employed,5.0,Milik Sendiri,Apartemen,Laki-Laki,Transportasi Umum,
5450623679139461,Uli Sulis Indrianto,uli.sulis@gmail.com,61.0,SMA,Teknologi,1.0,Urban,13.0,Menikah,Part-time,7.0,Milik Sendiri,Apartemen,Perempuan,Bersepeda,
8911155062892026,Made Utami Mulyadi,made.utami15@hotmail.com,40.0,SMA,Kesehatan,5.0,Urban,45.0,Lajang,Full-time,3.0,Sewa,Apartemen,Perempuan,Mobil,76263.14329523251
8851119735643156,Tara Hendra Cahyana,tara.hendra13_@hotmail.com,48.0,Magister,,5.0,,20.0,Menikah,Part-time,4.0,Milik Sendiri,Rumah Tinggal,Perempuan,Bersepeda,67898.0
7604532518850107,Wahyu Fitria Pangestu,wahyu.fitria81.@hotmail.com,67.0,Sarjana,Pendidikan,0.0,,24.0,Menikah,Part-time,7.0,Milik Sendiri,Rumah Susun,Laki-Laki,Transportasi Umum,67520.0
8837388480798917,Bima Satrio Purnama,bima.satrio@icloud.com,31.0,,Lainnya,0.0,Urban,29.0,Menikah,Full-time,2.0,Milik Sendiri,Rumah Tinggal,Perempuan,Mobil,72980.0
2893415939519180,Vina Candra Bagus,vina.candra@hotmail.com,54.0,Magister,Keuangan,2.0,Urban,11.0,Bercerai,Self-employed,3.0,Sewa,Apartemen,Perempuan,Mobil,70006.0
2252575416568474,Tara Kencana Nugroho,tara.kencana@yahoo.com,18.0,Magister,Kesehatan,5.0,Rural,48.0,Menikah,Self-employed,2.0,Sewa,Apartemen,Perempuan,Bersepeda,3165470.0
2803307887306280,Budi Taufik Indrianto,budi.taufik_@hotmail.com,34.0,Sarjana,Keuangan,4.0,Urban,16.0,Menikah,Part-time,7.0,Milik Sendiri,Rumah Susun,Laki-Laki,Mobil,
5214480059952810,Lia Manaf Dimas,lia.manaf31@yahoo.com,58.0,SMA,Lainnya,1.0,Urban,30.0,Menikah,Full-time,6.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Jalan Kaki,71918.0
7430235658591390,Uli Zainal Safitri,uli.zainal@icloud.com,41.0,Magister,Teknologi,3.0,Urban,44.0,Lajang,Full-time,4.0,Milik Sendiri,Rumah Susun,Laki-Laki,Bersepeda,1928221.0
2618000193463308,Nur Eka Anwar,nur.eka@outlook.com,70.0,SMA,Pendidikan,5.0,Urban,53.0,Menikah,Part-time,4.0,Milik Sendiri,Apartemen,Perempuan,Transportasi Umum,93932.0
4569651480465525,Kartika Xena Kusuma,kartika.xena69-@gmail.com,,Magister,Kesehatan,5.0,Urban,43.0,Menikah,Full-time,1.0,Milik Sendiri,Rumah Susun,Laki-Laki,Mobil,44100.0
4044763074412157,Kiki Ery Widodo,kiki.ery.@gmail.com,25.0,Sarjana,Pendidikan,1.0,Urban,34.0,Menikah,Part-time,5.0,Milik Sendiri,Rumah Tinggal,Perempuan,Bersepeda,70560.0
3737581878084836,Dewi Yulia Tjahjono,dewi.yulia.@yahoo.com,45.0,SMA,Teknologi,4.0,Urban,41.0,Bercerai,Full-time,2.0,Milik Sendiri,Apartemen,Perempuan,Bersepeda,67514.0
1337891959892891,Qiana Langgeng Cahyana,qiana.langgeng@gmail.com,55.0,Sarjana,Teknologi,0.0,Suburban,15.0,Menikah,Self-employed,2.0,,Apartemen,Perempuan,Transportasi Umum,5806293.0
8804488532255778,Fadli Sulis Darmawan,fadli.sulis87@hotmail.com,42.0,Doktor,Kesehatan,0.0,Urban,22.0,Lajang,Part-time,2.0,Sewa,Rumah Susun,Perempuan,Transportasi Umum,75280.0
8292262478121007,Andi Raharja Indrianto,andi.raharja.@outlook.com,25.0,Sarjana,Lainnya,2.0,Rural,49.0,Menikah,Part-time,7.0,Sewa,Apartemen,Laki-Laki,Transportasi Umum,67276.0
8918443051194177,Puti Manaf Abdurrahman,puti.manaf58@yahoo.com,49.0,SMA,Teknologi,5.0,Urban,42.0,Menikah,Full-time,7.0,Sewa,Apartemen,Laki-Laki,Jalan Kaki,256012.0
6367955233154716,Tara Hendra Nugroho,tara.hendra56@yahoo.com,60.0,Sarjana,,3.0,Suburban,,Lajang,Part-time,4.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Jalan Kaki,4671851.0
3646514409526670,Uli Feri Utomo,uli.feri61.@yahoo.com,68.0,Magister,Teknologi,5.0,Urban,48.0,Lajang,Full-time,5.0,Milik Sendiri,Apartemen,Perempuan,Transportasi Umum,67952.0
8035459571442378,Yani Hendra Bagus,yani.hendra43@gmail.com,42.0,Sarjana,Pendidikan,5.0,Urban,49.0,Menikah,Part-time,3.0,,Rumah Susun,Perempuan,Mobil,
4354672487683121,Ela Bela Widodo,ela.bela@gmail.com,33.0,SMA,Kesehatan,2.0,Urban,,Lajang,Self-employed,1.0,Milik Sendiri,Rumah Susun,Perempuan,Bersepeda,73430.0
1827523083734436,Jali Widi Eka Putra,jali.widi@outlook.com,43.0,Doktor,Keuangan,3.0,Urban,23.0,,Full-time,,Milik Sendiri,Apartemen,Laki-Laki,Transportasi Umum,71142.0
4617509008399299,Indra Indah Dimas,indra.indah@yahoo.com,41.0,Magister,Kesehatan,5.0,Suburban,44.0,Menikah,Part-time,1.0,Milik Sendiri,Rumah Susun,Laki-Laki,Bersepeda,73772.0
9867320365799058,Qiana Xena Zulkarnaen,qiana.xena23@outlook.com,28.0,SMA,Teknologi,3.0,Rural,,Lajang,Self-employed,2.0,Milik Sendiri,Rumah Susun,Perempuan,Mobil,73686.0
7455707640969691,Dewi Widodo Dwianto,dewi.widodo76@gmail.com,52.0,Magister,Lainnya,4.0,Urban,34.0,Lajang,Part-time,2.0,Sewa,Rumah Tinggal,Perempuan,Mobil,88660.21163780107
7296109026248798,Kiki Naura Pangestu,kiki.naura40_@outlook.com,26.0,,Pendidikan,0.0,Rural,3.0,Lajang,Full-time,2.0,Milik Sendiri,Rumah Susun,Perempuan,Jalan Kaki,654668.0
8073395169595405,Made Krisna Widodo,made.krisna69@outlook.com,21.0,SMA,Teknologi,0.0,,39.0,Lajang,Part-time,7.0,Sewa,Rumah Tinggal,Perempuan,Mobil,3050057.0
1961556437998711,Nur Ulan Cahyana,nur.ulan10@yahoo.com,59.0,Sarjana,Teknologi,2.0,Urban,1.0,Menikah,Full-time,6.0,Milik Sendiri,Apartemen,Perempuan,,488866.0
4680716704222926,Fadli Balqis Dimas,fadli.balqis91@outlook.com,38.0,Sarjana,Kesehatan,2.0,Urban,7.0,Menikah,Full-time,7.0,Sewa,Rumah Susun,Perempuan,Jalan Kaki,311703.0
5297279710977899,Galang Citra Ibrahim,galang.citra_@hotmail.com,69.0,Sarjana,Lainnya,1.0,Urban,5.0,Bercerai,Full-time,5.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,Bersepeda,79657.60191356801
1066082642285202,Yudha Taufik Wijaya,yudha.taufik.@yahoo.com,41.0,Sarjana,Pendidikan,0.0,Urban,13.0,Menikah,Full-time,6.0,Milik Sendiri,Apartemen,Perempuan,Transportasi Umum,74842.0
1477629632987492,Miko Xena Dimas,miko.xena@icloud.com,52.0,Sarjana,Teknologi,2.0,Suburban,43.0,Lajang,Part-time,3.0,Milik Sendiri,Rumah Susun,Laki-Laki,Transportasi Umum,65822.0
8177456370060671,Garin Vicky Laksana,garin.vicky@icloud.com,31.0,,Teknologi,2.0,,14.0,Menikah,Part-time,4.0,Milik Sendiri,Apartemen,Perempuan,Bersepeda,70490.0
8220247956589508,Cinta Yulia Hidayat,cinta.yulia22@gmail.com,42.0,Magister,Lainnya,4.0,Urban,26.0,Menikah,Full-time,7.0,Sewa,Rumah Tinggal,Perempuan,Transportasi Umum,251169.0
5505067825236882,Dewi Feri Zara,dewi.feri74@gmail.com,,Sarjana,Teknologi,3.0,Urban,44.0,Menikah,Part-time,7.0,Sewa,Apartemen,Perempuan,Bersepeda,201683.0
7845795217041268,Sari Gusti Nugroho,sari.gusti93.@icloud.com,22.0,Sarjana,Keuangan,5.0,Suburban,26.0,Lajang,Full-time,5.0,Milik Sendiri,Rumah Tinggal,Laki-Laki,,71180.0
1238980129168161,Hana Eka Safitri,hana.eka@hotmail.com,66.0,Sarjana,Kesehatan,1.0,Urban,2.0,Menikah,Full-time,7.0,Sewa,Rumah Tinggal,Perempuan,Bersepeda,69508.0
5194642943553731,Ratna Kencana Nugroho,ratna.kencana@outlook.com,35.0,Sarjana,Pendidikan,0.0,Urban,8.0,Menikah,Full-time,5.0,Milik Sendiri,Rumah Susun,Laki-Laki,Transportasi Umum,68542.0
1892534676563388,Garin Naura Safitri,garin.naura59@icloud.com,43.0,Sarjana,Kesehatan,4.0,Urban,46.0,Lajang,Self-employed,6.0,Milik Sendiri,Rumah Susun,Perempuan,Transportasi Umum,420987.0
3789711897511453,Wulan Widodo Dwianto,wulan.widodo66@outlook.com,67.0,Sarjana,Kesehatan,3.0,Urban,26.0,Menikah,Full-time,5.0,Sewa,Apartemen,Laki-Laki,Mobil,79165.0
5057898700160491,Ika Bagas Widodo,ika.bagas@outlook.com,65.0,SMA,Teknologi,0.0,Urban,48.0,Bercerai,Full-time,4.0,Sewa,Apartemen,Laki-Laki,Transportasi Umum,559344.0
1139143436555365,Garin Lita Widodo,garin.lita@outlook.com,42.0,Magister,Keuangan,5.0,Urban,36.0,Menikah,Self-employed,1.0,Sewa,Apartemen,Perempuan,Mobil,67126.0
6168007681119228,Garin Candra Basuki,garin.candra@hotmail.com,43.0,Sarjana,Kesehatan,1.0,Rural,5.0,Lajang,Full-time,2.0,Sewa,Rumah Susun,Laki-Laki,Bersepeda,172629.0
1296101258415871,Kartika Indah Nugroho,kartika.indah@yahoo.com,56.0,SMA,Lainnya,2.0,Urban,14.0,Menikah,Part-time,5.0,Milik Sendiri,Apartemen,Perempuan,Bersepeda,136696.0
4235331429163138,Tegar Zainal Eka Putra,tegar.zainal-@hotmail.com,52.0,Sarjana,Teknologi,1.0,Urban,33.0,Menikah,Full-time,5.0,Milik Sendiri,Rumah Tinggal,Perempuan,Bersepeda,36649.0
2592487981993955,Ovi Dwi Lesmana,ovi.dwi45-@hotmail.com,57.0,Magister,Keuangan,0.0,Suburban,38.0,Menikah,Self-employed,3.0,Milik Sendiri,Rumah Susun,Laki-Laki,Bersepeda,65392.0
